Customer_ID,Age,Employment_Type,Monthly_Income,Loan_Amount,Credit_Score,Existing_Loans,Missed_Payments,City,Application_Date,Loan_Default
100472,59,0,85067.74,810902.14,707,1,3,5,236,1
100473,25,2,65284.75,432794.53,555,1,1,0,883,1
100474,42,0,62713.15,320978.08,691,1,0,5,1088,0
100475,49,1,101790.43,1269506.49,641,0,1,1,846,0
100476,23,1,36181.56,295349.89,719,1,4,0,243,1
100477,32,3,27408.36,269913.72,735,0,0,2,1412,0
100478,46,1,77469.14,869874.9,651,3,1,4,615,0
100479,36,2,36076.84,288298.2,525,2,2,5,371,0
100480,57,2,36998.11,496257.17,696,1,3,3,1299,0
100481,42,2,107313.27,409084.01,632,1,1,4,1237,0
100482,49,2,16670.98,204754.35,770,1,0,4,192,0
100483,34,2,64887.17,760848.27,606,3,1,2,220,0
100484,48,2,95948.93,1237054.45,708,0,0,0,1326,0
100485,25,2,27911.01,188645.36,664,1,3,0,773,0
100486,67,2,57869.24,792965.03,617,5,1,5,693,1
100487,69,1,36342.68,483326.64,723,3,0,5,936,1
100488,50,2,103095.5,1511557.91,781,1,1,5,118,1
100489,66,0,57100.12,214203.18,584,2,1,4,1320,1
100490,25,0,24928.57,253649.18,697,0,0,0,362,1
100491,32,1,96147,634661.13,739,3,0,0,1302,1
100492,36,3,93159.58,441398.72,640,2,2,1,277,1
100493,46,2,81986.64,1074490.68,730,1,2,4,454,1
100494,46,2,44059.45,514784.19,673,2,0,1,1333,1
100495,68,0,44901.33,312838.52,648,1,0,0,686,1
100496,41,1,33017.09,224363.94,677,3,2,0,198,1
100497,59,1,21531.67,135039.43,572,2,1,4,285,1
100498,56,1,47043.43,599772.51,646,2,1,0,1473,1
100499,53,1,41624.85,172367.56,728,3,2,2,448,1
100500,50,1,111369.56,1194653.08,843,1,1,0,698,0
100501,57,2,59456.53,220500.39,754,3,0,4,1302,0
100502,43,2,102696.03,889867.09,732,2,0,5,830,1
100503,30,2,10000,144058.9,656,1,2,3,1179,0
100504,25,1,62302.03,532195.94,834,0,0,3,1015,0
100505,56,2,34610.83,285840.79,661,0,1,3,1134,0
100506,54,1,34205.75,375613.02,573,1,2,2,1299,1
100507,51,0,85667.05,1258790.01,667,3,0,4,399,0
100508,30,1,52317.82,774119.61,687,2,0,1,577,0
100509,39,2,50075.99,615268.6,605,2,1,0,583,1
100510,52,2,66850.32,894559.13,698,6,1,3,893,1
100511,21,2,84107.64,860578.11,738,2,1,1,1146,0
100512,25,1,50029.01,722653.45,618,4,0,3,421,0
100513,65,2,16648.31,196819.48,591,1,3,4,574,0
100514,24,2,80444.12,899721.4,686,2,0,1,1263,1
100515,36,1,50125.24,596428.08,670,1,3,5,708,1
100516,44,2,95038.07,1072026.84,634,1,0,3,1427,1
100517,36,2,69765.1,229238.77,827,3,1,4,172,0
100518,22,2,10000,141359.28,766,0,1,5,397,0
100519,69,2,59063.65,867221.91,773,3,2,2,1296,1
100520,48,1,36782.02,164679.49,755,3,0,3,1106,0
100521,52,2,65495.54,787631.53,554,1,2,2,593,0
100522,47,2,102106.66,862615.37,545,0,0,2,161,1
100523,40,1,57457.1,355067.32,591,1,0,0,879,1
100524,44,2,102058.02,567062.69,821,0,2,4,771,0
100525,32,1,64512.2,511359.77,850,2,3,0,1042,1
100526,55,3,37526.29,408302.23,686,1,1,4,548,1
100527,53,2,48748.72,156756.2,694,3,0,3,1355,0
100528,53,0,67486.83,510718.75,755,1,0,2,1445,0
100529,63,2,60947.66,428451.87,850,2,1,3,1313,1
100530,57,2,60641.18,459125.23,504,2,2,4,377,1
100531,32,1,94090.61,299828.31,802,1,0,4,620,0
100532,23,1,61620.95,827123.45,702,1,5,5,351,0
100533,21,3,30634.74,264525.68,780,0,2,4,1185,0
100534,53,2,27548.27,139137.68,654,0,2,0,1267,1
100535,60,1,71784.7,1019885.47,755,1,2,0,1157,0
100536,30,2,81441.05,715543.45,739,2,1,3,743,0
100537,63,2,102060.98,421845.1,779,3,1,1,913,0
100538,64,0,84465.79,581021.6,575,2,3,1,660,1
100539,49,2,65608.9,810368.93,733,2,0,0,1325,1
100540,33,3,95292.91,363076.38,705,3,1,4,1091,0
100541,32,2,102920.94,564156.9,765,4,2,3,1153,0
100542,51,3,80805.01,688361.87,630,0,0,3,219,0
100543,66,0,88068.71,1116679.29,520,2,1,3,1365,1
100544,22,2,32629.64,161768.29,694,2,3,1,1469,0
100545,55,1,72077.23,870417.23,609,1,1,3,336,1
100546,43,0,135293.67,1846007.14,565,2,5,2,1482,1
100547,37,1,13957.32,55277.22,635,3,2,2,1067,1
100548,46,2,10000,46002.96,634,0,1,1,227,0
100549,28,0,89600.83,594616.91,692,3,1,3,754,1
100550,49,2,82454.72,553359.99,740,2,1,5,1021,1
100551,46,2,60317.54,901237.09,698,4,1,4,1133,0
100552,30,0,40262.67,168900.33,528,2,1,1,1206,0
100553,46,0,21191.9,191507.2,757,1,2,5,614,1
100554,54,0,69773.01,620895.17,538,2,0,3,502,1
100555,61,2,103774.44,441194.19,698,0,1,2,1103,0
100556,27,0,80189.43,858823.12,791,0,0,5,963,1
100557,24,0,77293.15,437925.3,663,0,1,5,1296,0
100558,65,0,93694.32,454925.74,540,1,0,0,877,0
100559,31,2,84862.35,586726.62,543,0,1,0,695,0
100560,49,2,81552.08,396322.23,796,1,1,0,1447,0
100561,56,1,63702.9,874345.6,636,0,1,2,1125,1
100562,45,1,45883.25,278777.53,502,2,2,5,13,0
100563,41,2,77922.23,810493.3,786,2,3,0,653,0
100564,56,1,45457.73,286312.64,600,0,1,1,22,1
100565,30,0,82177.02,850413.87,585,0,0,5,702,0
100566,57,0,84317.89,671066.96,633,2,0,0,1089,0
100567,29,2,73019.14,760930.78,743,0,1,0,1208,0
100568,44,0,25094.64,185243.11,687,2,0,3,1430,1
100569,55,1,67813.44,246764.22,672,0,2,0,593,0
100570,69,2,20562.8,239564.47,746,1,2,5,1176,1
100571,55,3,40653.08,194482.31,734,1,1,5,491,0
100572,68,2,30565.75,457553.46,776,0,0,2,433,0
100573,56,2,65422.07,599354.13,838,3,1,4,1041,1
100574,38,0,41549.89,301810.17,600,2,0,4,284,0
100575,69,2,51293.76,275634.42,850,0,0,4,115,0
100576,59,2,10000,46257.2,850,1,1,3,39,0
100577,52,2,72777.64,722257.22,657,1,1,5,295,1
100578,44,2,27731.31,152473.01,769,2,2,4,605,0
100579,43,2,98888.19,1373970.71,581,3,0,2,1368,1
100580,52,2,77059.31,729963,730,1,1,3,1346,1
100581,57,3,56081.38,655475.47,628,1,2,0,260,1
100582,32,3,63542.27,719587.08,803,1,1,1,1479,1
100583,69,3,83303.79,285902.68,746,2,0,4,312,0
100584,33,3,52968.31,595199.25,660,1,1,0,348,1
100585,43,2,87854.14,1269252.95,678,1,2,5,1221,1
100586,45,1,44736.24,333095.12,706,2,0,0,290,0
100587,55,2,41916.83,579508.46,562,4,3,0,1046,0
100588,61,1,64731.55,446526.85,606,2,1,2,872,1
100589,50,2,62972.93,674239.81,850,0,3,5,608,1
100590,37,2,76990.3,244696.67,618,0,1,2,142,0
100591,69,1,61383.74,568068.56,685,1,1,2,1036,1
100592,40,0,21754.57,190248.09,603,0,1,4,225,1
100593,68,2,116485.25,972985.3,723,1,0,5,1017,1
100594,45,3,108959.88,440532.25,704,2,0,1,1105,1
100595,42,2,57096.14,723610.51,602,3,3,0,273,0
100596,33,2,58075.7,485154.13,721,1,1,3,789,0
100597,39,0,49132.27,597034.88,722,0,0,2,505,1
100598,69,2,49481.97,449786.71,850,1,2,2,1435,1
100599,56,2,72819.61,841660.17,619,1,0,4,1418,1
100600,32,2,106259.09,783017.58,582,2,4,1,820,1
100601,61,0,54467.37,581000.48,744,1,1,2,885,1
100602,39,2,107812.4,384186.76,758,1,2,5,520,0
100603,32,2,57921.29,364006.81,840,1,1,3,1226,0
100604,29,2,69388.48,899111.67,669,1,1,2,404,0
100605,27,3,50159.38,573729.59,670,1,1,0,1423,0
100606,48,2,91110.63,391211.61,609,3,1,3,686,1
100607,34,3,73099.95,824194.47,592,3,1,4,1216,0
100608,51,0,77339.09,949923.04,539,3,0,0,579,0
100609,39,0,53480.52,754830.55,576,1,0,3,462,0
100610,67,2,56005.75,716980.26,797,2,1,5,730,1
100611,36,0,46436.51,509064.64,661,1,1,1,105,1
100612,25,1,20436.84,80102.68,648,2,1,2,4,0
100613,55,2,89002.21,420945.87,715,0,1,2,1128,0
100614,32,2,51071.49,596251.81,849,4,2,0,227,1
100615,45,2,56950.38,701080.35,731,0,1,0,999,1
100616,41,3,42961.93,461213.73,826,0,0,5,117,0
100617,56,0,38324.52,488811.94,690,0,3,3,371,1
100618,43,3,39706.58,546982.11,794,1,0,2,833,0
100619,36,2,62750.09,704519.24,748,3,0,2,638,0
100620,59,2,50520.76,256295.62,802,0,3,5,1406,0
100621,65,2,73915.17,455721.32,629,0,1,2,1355,1
100622,62,0,72638.89,475024.26,602,0,0,2,566,0
100623,59,2,36039.33,258661.46,522,2,2,2,1210,0
100624,34,3,110392.31,483703.45,706,0,3,1,0,0
100625,51,0,75144.19,868696.39,670,1,2,3,815,0
100626,25,0,60843.25,317195.55,826,1,0,2,1437,0
100627,55,0,67336.22,1008085.95,765,0,1,3,1131,0
100628,43,2,75812.56,665928.16,683,1,2,5,306,1
100629,49,0,50641.27,212466.66,712,0,1,5,596,0
100630,63,0,45339.52,155811.62,682,2,0,3,1101,0
100631,31,2,55223.27,496097.42,605,1,0,5,304,0
100632,38,2,45182.54,594559.36,553,1,0,3,849,1
100633,67,2,72333.33,716802.53,744,5,2,5,436,0
100634,32,0,91889.15,316286.49,753,0,1,3,1345,0
100635,29,1,49706.23,466744.74,579,1,1,4,96,0
100636,30,3,54960.11,230117.66,850,1,0,0,1458,0
100637,64,2,50486.32,424038.43,582,1,1,1,485,1
100638,37,2,78892.99,986164.73,691,3,0,1,571,0
100639,58,3,41263.24,557078.6,845,0,1,1,960,0
100640,27,2,45475.23,601319.67,768,2,0,5,1036,0
100641,66,2,53782.39,225877.97,708,1,2,2,1262,0
100642,33,2,52362.05,466269.75,722,1,2,2,748,0
100643,60,2,113002.7,977225.73,648,1,3,1,313,1
100644,62,0,97996.38,571868.37,850,2,1,2,1085,0
100645,29,2,88251.46,286757.05,850,0,1,0,806,0
100646,47,2,66198.48,417581.69,839,1,0,2,828,0
100647,22,3,72032.14,783595.28,556,2,0,5,306,1
100648,25,2,73436.58,377540.22,716,2,3,2,1242,1
100649,49,0,66536.36,474349.93,568,2,1,3,1101,1
100650,57,0,62712.86,857089.18,682,1,1,2,832,1
100651,58,1,98581.7,1468676.26,619,3,1,2,1407,0
100652,39,0,78826.46,539438.45,792,0,0,0,847,0
100653,28,0,91438.25,885630.43,717,2,1,3,501,0
100654,68,2,62760.53,519279.05,611,3,4,0,340,1
100655,65,2,29700.67,231519.7,624,4,1,1,483,1
100656,21,2,87782.87,492466.28,699,0,1,5,1018,0
100657,42,2,10000,39425.55,739,5,0,0,1206,0
100658,37,2,49275.09,620870.49,499,3,1,2,145,0
100659,27,2,104118.06,698958.15,616,1,0,2,1031,0
100660,45,2,60951.37,495587.61,626,2,1,1,376,0
100661,65,0,48873.35,551194.96,818,2,2,3,916,1
100662,24,2,54388.43,204049.72,623,3,0,4,264,0
100663,56,0,61112.4,530830.26,529,0,1,0,789,1
100664,26,0,41459.68,621217.54,647,2,1,1,731,1
100665,51,0,71675.89,674065.82,642,3,1,0,586,1
100666,39,2,56241.08,243019.59,672,1,1,2,648,0
100667,64,2,27034.44,380482.38,721,2,1,3,342,1
100668,59,2,42882.16,485951.78,602,2,0,0,392,1
100669,47,1,41324.63,439957.84,544,1,0,1,1244,0
100670,30,2,54625.14,232451.53,596,0,0,4,20,0
100671,46,3,69521.56,793503.15,676,2,1,0,578,0
100672,39,2,43310.93,545326.95,648,3,2,2,895,1
100673,59,2,51883.57,329104.54,797,0,1,3,547,0
100674,23,2,99952.68,922543.48,528,2,1,3,1133,0
100675,65,3,12589.57,95952.8,767,0,0,4,237,1
100676,33,2,83373.86,581048.1,678,2,2,4,474,0
100677,48,1,94128.37,775291.09,661,2,0,4,646,1
100678,40,0,42461.58,207845.96,699,1,1,2,116,1
100679,48,2,10000,60473.25,850,0,3,3,781,0
100680,28,3,52935.18,159806.77,631,1,2,0,241,1
100681,61,3,67200.17,399067.86,650,2,5,1,682,1
100682,59,1,57607.42,176342.04,719,0,2,5,252,0
100683,21,3,68140.37,509783.92,794,2,0,0,1163,1
100684,23,0,58671.67,194168.68,706,0,3,0,701,0
100685,33,2,71312,843430.03,625,2,0,0,1186,0
100686,48,2,43394.96,192771.48,671,1,3,1,309,1
100687,69,2,33836.54,378550.74,660,2,2,0,450,1
100688,45,1,54408.04,400458.58,796,2,0,4,1238,1
100689,53,2,51077.88,503376.61,631,0,2,2,988,1
100690,58,2,20210.59,97900.06,714,1,1,4,4,0
100691,26,2,51214.4,648988.87,714,2,2,4,887,1
100692,64,2,46824.31,194299.41,793,1,0,4,1471,0
100693,65,1,55843.09,492521.67,586,1,1,1,326,0
100694,52,2,64714.27,653333.56,684,1,0,0,1113,1
100695,65,0,98672.65,1435027.51,760,2,2,2,622,1
100696,67,2,43660.64,265975.68,698,2,2,3,463,0
100697,41,0,10748.31,49455.88,769,1,3,3,946,0
100698,36,2,81534.59,1059761.85,735,1,0,2,903,1
100699,41,2,19019.9,278209.76,640,2,2,3,640,0
100700,31,0,80643.21,923363.93,571,3,1,4,831,0
100701,57,1,69050.21,433366.18,769,0,1,4,543,1
100702,56,2,49569.23,436673.28,697,0,1,0,757,0
100703,55,0,72587.65,233979.77,584,4,0,2,64,0
100704,39,2,56545.81,514535.82,781,1,0,1,830,1
100705,40,2,91788.78,378411.7,683,2,2,2,975,0
100706,38,2,55376.57,757678.7,754,1,4,1,386,1
100707,67,2,56846.91,566793.48,705,2,2,1,564,1
100708,61,2,94738.1,1208157.49,799,1,1,0,458,1
100709,69,0,82033.26,719911.49,666,1,1,1,777,0
100710,34,0,36308,351594.04,575,0,3,1,217,1
100711,35,1,56479.41,179712.45,509,1,1,0,747,0
100712,51,2,35479.94,298221.5,661,3,1,2,313,1
100713,21,2,66057.43,565850.43,732,0,1,5,992,1
100714,23,0,97041.68,415617.95,610,1,2,5,1048,1
100715,36,2,52286.15,409898.58,652,1,2,3,729,1
100716,43,1,80249.77,864731.55,710,3,1,2,1419,0
100717,31,2,83351.86,1160111.18,824,1,1,1,1102,1
100718,32,2,65931.36,283264.46,638,2,1,1,757,0
100719,30,2,84132.84,807469.09,671,3,4,0,993,1
100720,52,2,71677.56,418928.48,715,4,1,3,572,1
100721,36,2,15780.34,221921.03,581,0,0,1,60,1
100722,28,2,33393.63,435423.54,724,3,3,2,991,1
100723,58,2,42606.8,139578.38,701,1,4,0,1008,0
100724,32,1,52585.8,434612.27,647,1,1,0,548,0
100725,44,2,24156.33,141756.05,713,1,0,0,1459,1
100726,48,2,55757.48,245008.97,766,1,1,1,1444,0
100727,28,1,43990.43,494920.78,625,2,2,2,1037,0
100728,48,2,25363.72,105677.68,700,4,3,4,66,1
100729,56,1,87291.57,959049.05,698,1,1,1,1213,1
100730,46,2,75443.94,513005.49,650,2,2,0,1499,0
100731,28,2,52068.24,371832.45,796,2,2,3,204,0
100732,48,1,51476.36,351483.57,768,2,0,3,778,1
100733,48,1,76364.38,417190.85,664,1,0,0,872,1
100734,57,1,48466.18,374082.45,517,3,0,5,902,0
100735,61,0,114096.84,1230380.53,643,2,2,0,402,1
100736,56,2,93601.53,294993.95,680,1,2,1,184,0
100737,47,0,104946.87,530985.36,590,4,0,3,1384,1
100738,37,0,107913.63,1380747.93,696,1,2,2,516,0
100739,29,2,73104.08,922841.75,682,1,2,0,434,1
100740,53,2,44287,423631.77,510,0,0,1,663,1
100741,40,2,32942.43,230844.51,709,3,2,0,1332,1
100742,33,0,31842.12,119404.13,628,0,1,1,756,0
100743,48,0,48332.42,638236.71,658,2,2,1,1363,1
100744,68,2,80291.15,995447.57,659,2,2,1,33,1
100745,49,2,51666.52,323006.52,777,4,0,2,1280,1
100746,33,0,78184.24,912355.66,653,2,1,5,535,1
100747,66,0,36828.24,175023.03,850,1,0,3,1110,0
100748,55,0,49583.16,206839.51,766,3,0,1,337,0
100749,26,0,57579.89,813997.34,643,3,1,5,683,1
100750,38,0,51898.92,362234.98,554,0,3,4,918,1
100751,25,0,37926.75,207907.25,801,0,2,5,312,0
100752,67,2,10000,58198.51,658,0,0,4,766,0
100753,45,2,61663.87,801941.21,611,1,1,1,244,1
100754,22,3,62081.57,925111.33,577,3,2,2,543,1
100755,30,2,42688.23,538654.77,616,0,1,2,293,1
100756,50,1,78799.14,662050.17,633,5,1,1,243,0
100757,65,2,36274.78,292334.17,668,0,0,2,959,0
100758,25,2,26321.63,261914.05,780,0,0,1,757,0
100759,53,2,59096.21,430682.71,842,2,3,1,1459,1
100760,21,0,42243.73,201992.37,605,0,5,1,1095,0
100761,38,2,53057.14,646577.46,648,3,1,4,174,1
100762,52,2,83059.06,693805.37,665,0,1,1,1478,0
100763,67,2,86122.24,291784,604,2,0,0,1090,0
100764,69,2,97160.2,1144013.74,802,1,1,0,1094,0
100765,31,0,42954.56,457253.87,684,4,1,2,816,0
100766,41,2,34922.08,258852.58,701,3,1,0,371,1
100767,46,2,58140.36,514411.53,643,4,1,4,6,0
100768,45,2,78292.16,549852.8,701,1,2,4,444,0
100769,42,3,67911.09,525566.89,680,2,2,5,1022,1
100770,47,0,56941.86,583631.35,654,4,1,0,20,1
100771,69,2,13176.98,66622.41,613,2,2,2,420,0
100772,33,0,31320.35,377657.69,788,0,0,0,729,1
100773,53,1,55485.28,313966.26,610,3,1,1,1155,1
100774,54,1,38809.34,445370.54,614,0,2,3,510,0
100775,61,0,93652.82,1158745.99,711,1,2,0,429,0
100776,55,2,47806.82,339142.05,717,1,0,1,420,0
100777,21,2,35319.57,367506.98,667,5,1,4,514,1
100778,41,2,50776.55,633577.68,589,2,3,3,936,0
100779,68,3,54529.21,772451.71,600,1,0,0,1232,0
100780,26,2,111597.7,1198037.31,705,2,1,0,1351,1
100781,48,0,58212.43,223291.46,597,1,0,5,1311,0
100782,37,2,100621.83,1408857.38,673,2,0,4,642,1
100783,25,3,76257.13,936425.83,699,1,0,4,1352,1
100784,51,0,52782.18,584932.57,673,0,4,3,1102,1
100785,25,1,77791.39,552547.44,679,0,0,5,583,1
100786,58,1,97046.01,1001647.6,842,1,0,2,1065,0
100787,23,2,66774.6,264604.27,776,1,0,1,207,0
100788,43,0,74506.22,364394.91,625,0,2,4,1345,0
100789,57,0,35042.3,368967.62,594,2,0,4,869,0
100790,57,2,27059.17,119478.16,607,3,1,1,334,0
100791,30,2,52291.85,157843.6,713,0,3,3,809,0
100792,30,0,61660.08,396132.94,673,2,1,3,1112,0
100793,39,2,32931.54,376229.72,722,2,3,4,509,1
100794,37,2,14317.82,48486.34,611,2,2,1,73,1
100795,41,2,42036.6,389415.7,599,2,1,2,714,0
100796,34,2,68968.46,501457.17,607,2,1,0,1108,1
100797,29,3,44402.48,257802.86,715,2,2,1,702,1
100798,66,0,47798.42,224259.24,740,5,0,0,1022,0
100799,21,0,54037.29,190729.54,736,2,1,3,850,0
100800,65,3,72837.27,662963.09,637,1,0,2,1030,0
100801,33,2,78715.68,300217.52,690,2,3,0,569,0
100802,24,3,82149.64,736262.38,613,2,1,4,879,1
100803,21,0,64350.51,464978.15,593,0,1,5,1265,0
100804,69,0,71616.48,753934.11,728,2,0,1,1398,0
100805,60,2,47124.14,168993.1,634,1,1,4,1375,0
100806,52,2,68131.68,629469.34,583,1,3,1,1418,0
100807,54,0,56078.07,551885.01,576,3,4,3,733,1
100808,48,2,73509.11,858249.01,582,1,1,2,807,0
100809,51,0,48836.86,247155.52,651,1,0,1,482,0
100810,28,2,25094.47,303068.46,677,1,0,3,1407,0
100811,59,2,61753.17,909730.24,615,4,1,5,938,1
100812,46,2,69354.29,217736.54,768,0,0,4,0,0
100813,54,1,48508.32,250353.09,612,1,1,5,655,1
100814,23,3,56579.05,751806.04,769,1,4,1,1233,1
100815,32,2,10000,105668.17,748,1,0,2,410,0
100816,21,2,109468.02,1365558.76,726,1,1,0,1200,1
100817,64,2,47746.36,320278.26,783,1,3,1,1275,1
100818,25,0,83210.71,431722.73,579,1,2,4,471,1
100819,50,1,64702.91,307403.57,719,1,1,0,483,0
100820,50,2,85641.5,384950.81,662,4,1,3,116,0
100821,37,2,80980,443060.57,483,2,1,4,868,0
100822,68,2,76856.79,289448.92,700,3,2,5,1167,0
100823,67,0,81016.17,935715.9,698,3,2,5,785,0
100824,43,2,48663.56,314832.2,679,1,1,3,161,1
100825,35,2,94078.33,1265447.98,803,3,3,4,12,1
100826,57,2,86540.26,575532.47,542,0,1,5,1212,1
100827,41,0,31927.53,233708.3,682,0,3,4,432,1
100828,34,2,98368.89,470459.9,669,1,2,3,290,1
100829,22,0,81224.1,634928.96,679,0,1,5,356,1
100830,31,0,83592.44,1087915.9,609,3,0,2,832,0
100831,59,0,99082.49,1189939.86,688,1,0,2,910,1
100832,58,0,34059.41,441792.46,747,0,1,2,1192,1
100833,54,1,13872.56,65085.54,641,1,2,2,1491,0
100834,58,0,74942.96,936439.09,774,1,3,4,1259,0
100835,54,1,57019.44,401841.59,629,3,1,0,1109,1
100836,38,0,95900.81,337113.86,635,3,0,2,1248,0
100837,50,1,69453.93,708256.86,594,0,2,5,648,1
100838,35,3,77939.78,823927.42,765,1,0,1,905,1
100839,47,0,42038.65,386016.42,637,0,2,4,1115,0
100840,54,0,19925.98,243937.83,558,3,0,5,806,0
100841,58,3,76557.75,771605.52,758,3,0,2,1166,0
100842,53,0,71052.42,671061.78,563,3,3,4,759,1
100843,44,2,41817.01,537739.18,710,0,1,4,903,0
100844,35,1,50236.02,177737.66,633,0,2,4,1400,0
100845,50,2,115698.09,1157835.62,503,2,1,0,107,1
100846,62,0,19840.72,73772.85,619,0,3,2,1356,0
100847,37,1,34366.97,161970.09,757,0,1,0,552,0
100848,25,2,23549.57,276695.01,559,1,0,1,932,1
100849,49,2,92088.85,438388.87,599,0,2,3,1218,0
100850,24,2,41615.75,483709.08,594,0,1,4,1491,0
100851,30,1,56489.79,832334.78,675,1,1,1,402,1
100852,37,2,82039.13,445246.72,492,0,1,0,130,1
100853,30,1,126007.41,965371.98,646,1,3,4,1393,0
100854,37,2,62275.34,706826.21,690,2,1,0,969,0
100855,40,1,35327.29,313275.26,587,1,1,0,298,1
100856,44,2,21071.72,232768.32,705,3,1,4,619,1
100857,25,2,10000,102508.28,712,2,1,1,18,0
100858,54,1,79446.41,583657.58,675,0,1,0,697,0
100859,26,3,100310.72,981758.84,668,0,2,2,947,1
100860,22,0,33026.58,382411.23,492,1,0,3,450,0
100861,33,3,59014.97,851728.99,556,3,1,3,1406,0
100862,63,2,31468.8,259409.69,666,2,1,4,1029,0
100863,63,3,60799.66,287993.39,764,1,2,4,1402,0
100864,68,2,81465.83,754919.38,788,1,2,0,648,0
100865,31,0,68028.12,423573.71,669,2,2,3,1275,1
100866,67,2,36969.09,350169.55,490,0,1,5,0,1
100867,43,0,47881.03,254928.01,547,1,2,4,400,0
100868,36,1,15523.45,220082.61,775,1,2,5,1261,1
100869,51,1,57260.72,599933.11,755,3,1,0,215,0
100870,31,0,51417.54,192223.83,621,1,1,4,189,0
100871,36,2,92126.43,1160702.62,657,0,4,2,342,0
100872,28,3,37752.99,124230.6,698,2,2,0,1013,1
100873,24,3,58331.64,750367.72,650,3,0,4,783,1
100874,60,2,32868.55,296969.11,798,1,3,3,519,1
100875,24,0,55271.94,365889.13,785,0,1,0,1372,1
100876,45,0,59939.59,401533.52,630,3,1,4,1364,1
100877,23,2,103902,1103757.54,850,1,0,1,783,0
100878,52,1,63738.97,366794.73,654,1,2,3,1002,0
100879,23,0,55592.26,738647.53,554,0,3,5,839,1
100880,47,2,55042.62,233032.91,688,2,0,4,1009,0
100881,49,2,83746.85,972829.03,691,0,2,2,1019,1
100882,52,2,65831.6,241153.81,747,2,0,0,680,0
100883,39,0,68376.55,912468.76,585,3,0,3,1043,0
100884,41,1,66337.48,700891.79,748,3,0,2,1307,1
100885,25,1,73170.93,700541.67,625,1,0,1,1089,1
100886,38,2,57818.95,340229.13,692,1,2,5,882,0
100887,48,2,49726.44,352655.17,548,1,1,2,658,1
100888,62,2,10000,102776.29,811,4,1,3,542,0
100889,42,2,23548.44,186587.49,602,2,0,2,1055,1
100890,41,1,58401.87,812442.72,850,1,1,0,1388,1
100891,26,2,91686.78,685883.53,616,3,3,5,219,1
100892,21,2,94737.59,720988.25,648,3,0,1,738,0
100893,25,0,41456.34,555801.04,516,3,1,3,1448,0
100894,61,2,125715.36,400800.85,555,2,1,5,1498,0
100895,32,3,92302.19,1248763.17,740,3,0,3,85,1
100896,46,2,29816.34,206528.77,633,5,0,5,646,1
100897,66,0,52056.19,237693.28,717,0,0,5,597,0
100898,54,0,28458.35,316125.06,679,4,3,0,1279,1
100899,69,0,50144.13,426154.56,550,3,0,5,907,1
100900,34,2,33738.87,467983.84,716,2,1,0,943,1
100901,46,2,114528.39,1630864.81,520,1,1,0,604,0
100902,65,2,36396.67,455156.09,717,2,1,4,1332,1
100903,47,2,88948.19,865512.93,754,1,5,1,603,1
100904,29,0,123973.18,851173.16,744,2,1,0,1496,1
100905,46,0,98926.97,679341.46,548,0,4,0,746,0
100906,67,2,41045.74,240021.1,528,4,2,5,1177,0
100907,42,2,63606.69,388324.39,667,0,3,2,602,0
100908,67,0,64536.38,802805.49,654,2,1,3,591,1
100909,50,1,74202.82,1074980.54,720,2,4,2,1419,0
100910,63,1,75859.4,312942.56,850,2,1,1,532,0
100911,68,0,48997.51,425102.23,659,2,3,5,1224,1
100912,37,2,95404.82,388616.15,580,1,3,4,681,1
100913,46,2,105699.08,916100.72,739,0,0,0,692,1
100914,56,0,76237.11,557912.66,615,3,1,3,1369,0
100915,21,3,73818.24,800372.23,680,4,0,1,1367,1
100916,28,2,61363.85,684701.55,730,2,0,2,290,1
100917,69,2,99688.1,1286650.45,608,2,0,3,741,1
100918,55,2,15420.71,227714.11,724,1,1,0,1149,0
100919,35,2,10000,89828.66,571,2,0,0,1496,1
100920,67,1,109704.94,645502.65,682,2,1,4,797,0
100921,42,1,63763.97,693034.77,577,1,2,0,1373,1
100922,34,0,44863.22,541405.23,627,0,1,2,971,0
100923,46,3,27156.39,341412.34,738,0,1,0,616,1
100924,48,1,109244.01,676183.31,821,1,3,4,153,0
100925,43,2,45564.93,437171.79,739,1,4,1,936,1
100926,34,2,109725.96,1479613.28,648,1,1,0,1409,0
100927,44,3,74712.77,880216.73,666,2,0,3,239,0
100928,22,2,46933.68,190394.55,656,1,1,0,999,0
100929,65,0,50384.04,698480.11,733,3,1,1,59,1
100930,46,1,51363.45,163402.93,723,0,0,3,253,0
100931,34,2,10000,118568.08,587,4,1,1,995,1
100932,27,0,45608.27,317910.81,729,0,0,4,299,1
100933,23,2,33614.76,124137.14,758,2,0,2,1078,0
